lemme,freqlemfilms2,freqfilms2,CECRL,TO_REMOVE,Category_Informal,Category_Formal,Category_Top100,Category_Top500,Category_Administrative_Legal,Category_Office_Work,Category_Customer_Service,Category_Manufacturing_Industry,Category_Construction_Work,Category_Maintenance_Repair,Category_Cooking_Catering,Category_Health_Medical,Category_Tourism_Hospitality,Category_Sports
réédifier,"0,01",0,C2,X,,,,,,,,,,,,,,
sailler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
saumurer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
saurir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
schnouffer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
scolariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
sentimentaliser,"0,01",0,C2,X,,,,,,,,,,,,,,
signaliser,"0,01","0,01",C2,,,,,,X,,,,,,,,,
sinuer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
sociabiliser,"0,01","0,01",C2,,,,,,,,,,,,,,,
solenniser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
soliloquer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
somatiser,"0,01","0,01",C2,,,,,,,,,,,,,,,
soumissionner,"0,01",0,C2,X,,,,,,,,,,,,,,
spatuler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
splitter,"0,01","0,01",C2,,,,,,,,,,,,,,,
stratifier,"0,01",0,C2,,,,,,,,,,,,,,,
stripper,"0,01",0,C2,X,,,,,,,,,,,,,,
subjectiver,"0,01","0,01",C2,,,,,,,,,,,,,,,
suractiver,"0,01","0,01",C2,,,,,,,,,,,,,,,
surcomprimer,"0,01",0,C2,X,,,,,,,,,,,,,,
surcouper,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surdévelopper,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surfacer,"0,01","0,01",C2,,,,,,,,,,X,,,,,X
surir,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surmultiplier,"0,01","0,01",C2,,,,,,,,,,,,,,,
suroxygéner,"0,01","0,01",C2,X,,,,,,,,,,,,,,
surpeupler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
sursaturer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
survirer,"0,01","0,01",C2,,,,,,,,,,,,,,,
suréquiper,"0,01","0,01",C2,,,,,,,,,,,,,,,
suçoter,"0,01","0,01",C2,,,,,,,,,,,,,,,
séculariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
sédentariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
sélecter,"0,01","0,01",C2,X,,,,,,,,,,,,,,
talocher,"0,01","0,01",C2,X,,,,,,,,,,,,,,
tarifer,"0,01",0,C2,,,,,,,,,,,,,,,
tiller,"0,01","0,01",C2,X,,,,,,,,,,,,,,
tintinnabuler,"0,01",0,C2,X,,,,,,,,,,,,,,
tonitruer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
torréfier,"0,01",0,C2,,,,,,,,,,,,,,,
transhumer,"0,01",0,C2,,,,,,,,,,,,,,,
transistoriser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
translater,"0,01",0,C2,,,,,,,,,,,,,,,
triller,"0,01",0,C2,X,,,,,,,,,,,,,,
trépider,"0,01",0,C2,X,,,,,,,,,,,,,,
trôler,"0,01",0,C2,X,,,,,,,,,,,,,,
ululer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
universaliser,"0,01","0,01",C2,,,,,,,,,,,,,,,
updater,"0,01",0,C2,,,,,,,,,,,,,,,
veiner,"0,01",0,C2,X,,,,,,,,,,,,,,
ventouser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
villégiaturer,"0,01",0,C2,X,,,,,,,,,,,,,,
vinaigrer,"0,01",0,C2,X,,,,,,,,,,,,,,
viriliser,"0,01","0,01",C2,,,,,,,,,,,,,,,
vitaliser,"0,01",0,C2,,,,,,,,,,,,,,,
vitrioler,"0,01",0,C2,,,,,,,,,,,,,,,
volter,"0,01",0,C2,X,,,,,,,,,,,,,,
vouler,"0,01",0,C2,X,,,,,,,,,,,,,,
vulcaniser,"0,01",0,C2,,,,,,,,,,,,,,,
vulgariser,"0,01","0,01",C2,,,,,,,,,,,,,,,
véroler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
zester,"0,01",0,C2,X,,,,,,,,,,,,,,
ébrouer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
échancrer,"0,01",0,C2,,,,,,,,,,,,,,,
écher,"0,01","0,01",C2,X,,,,,,,,,,,,,,
échographier,"0,01",0,C2,,,,,,,,,,,,,X,,
électrolyser,"0,01","0,01",C2,X,,,,,,,,,,,,,,
éliciter,"0,01",0,C2,X,,,,,,,,,,,,,,
élucubrer,"0,01",0,C2,X,,,,,,,,,,,,,,
émuler,"0,01","0,01",C2,X,,,,,,,,,,,,,,
émulsifier,"0,01","0,01",C2,,,,,,,,,,,,,,,
épandre,"0,01","0,01",C2,X,,,,,,,,,,,,,,
épucer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
équarrir,"0,01",0,C2,X,,,,,,,,,,,,,,
équeuter,"0,01","0,01",C2,,,,,,,,,,,,,,,
équivoquer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
érotiser,"0,01",0,C2,X,,,,,,,,,,,,,,
étuver,"0,01","0,01",C2,X,,,,,,,,,,,,,,
aberrer,"0,01",0,C2,X,,,,,,,,,,,,,,
abominer,"0,01","0,01",C2,X,,,,,,,,,,,,,,
aboucher,"0,01","0,01",C2,X,,,,,,,,,,,,,,
abouter,"0,01",0,C2,X,,,,,,,,,,,,,,
aboutonner,"0,01",0,C2,X,,,,,,,,,,,,,,
abraser,0,0,C2,X,,,,,,,,,,,,,,
absinther,0,0,C2,X,,,,,,,,,,,,,,
académiser,0,0,C2,X,,,,,,,,,,,,,,
acagnarder,0,0,C2,X,,,,,,,,,,,,,,
accalmir,0,0,C2,X,,,,,,,,,,,,,,
accointer,0,0,C2,X,,,,,,,,,,,,,,
accoter,0,0,C2,X,,,,,,,,,,,,,,
accourcir,0,0,C2,X,,,,,,,,,,,,,,
accouver,0,0,C2,X,,,,,,,,,,,,,,
adoniser,0,0,C2,X,,,,,,,,,,,,,,
afflanquer,0,0,C2,X,,,,,,,,,,,,,,
affouiller,0,0,C2,X,,,,,,,,,,,,,,
affriander,0,0,C2,X,,,,,,,,,,,,,,
affurer,0,0,C2,X,,,,,,,,,,,,,,
agneler,0,0,C2,X,,,,,,,,,,,,,,
agricher,0,0,C2,X,,,,,,,,,,,,,,
ajointer,0,0,C2,X,,,,,,,,,,,,,,
ajourer,0,0,C2,X,,,,,,,,,,,,,,
alentir,0,0,C2,X,,,,,,,,,,,,,,
allusionner,0,0,C2,X,,,,,,,,,,,,,,
allégoriser,0,0,C2,X,,,,,,,,,,,,,,
aléser,0,0,C2,X,,,,,,,,,,,,,,
amatir,0,0,C2,X,,,,,,,,,,,,,,
amignoter,0,0,C2,X,,,,,,,,,,,,,,
amochir,0,0,C2,X,,,,,,,,,,,,,,
amourer,0,0,C2,X,,,,,,,,,,,,,,
anathématiser,0,0,C2,X,,,,,,,,,,,,,,
anatomiser,0,0,C2,X,,,,,,,,,,,,,,
anhéler,0,0,C2,X,,,,,,,,,,,,,,
animaliser,0,0,C2,X,,,,,,,,,,,,,X,
ankyloser,0,0,C2,X,,,,,,,,,,,,,,
anneler,0,0,C2,X,,,,,,,,,,,,,,
anter,0,0,C2,X,,,,,,,,,,,,,,
anuiter,0,0,C2,X,,,,,,,,,,,,,,
apostasier,0,0,C2,X,,,,,,,,,,,,,,
apostiller,0,0,C2,X,,,,,,,,,,,,,,
aposter,0,0,C2,X,,,,,,,,,,,,,,
apâlir,0,0,C2,X,,,,,,,,,,,,,,
aquareller,0,0,C2,X,,,,,,,,,,,,,,
arabiser,0,0,C2,X,,,,,,,,,,,,,,
ardoiser,0,0,C2,X,,,,,,,,,,,,,,
argougner,0,0,C2,X,,,,,,,,,,,,,,
armaturer,0,0,C2,X,,,,,,,,,,,,,,
armorier,0,0,C2,X,,,,,,,,,,,,,,
arquepincer,0,0,C2,X,,,,,,,,,,,,,,
arsouiller,0,0,C2,X,,,,,,,,,,,,,,
asiatiser,0,0,C2,X,,,,,,,,,,,,,,
assavoir,0,0,C2,X,,,,,,,,,,,,,,
assoter,0,0,C2,X,,,,,,,,,,,,,,
atermoyer,0,0,C2,X,,,,,,,,,,,,,,
atourner,0,0,C2,X,,,,,,,,,,,,,,
attiger,0,0,C2,X,,,,,,,,,,,,,,
attiédir,0,0,C2,X,,,,,,,,,,,,,,
attoucher,0,0,C2,X,,,,,,,,,,,,,,
attriquer,0,0,C2,X,,,,,,,,,,,,,,
aubader,0,0,C2,X,,,,,,,,,,,,,,
auner,0,0,C2,X,,,,,,,,,,,,,,
aurifier,0,0,C2,X,,,,,,,,,,,,,,
autosuggestionner,0,0,C2,X,,,,,,,,,,,,,,
aveulir,0,0,C2,X,,,,,,,,,,,,,,
avoyer,0,0,C2,X,,,,,,,,,,,,,,
avoiner,0,0,C2,X,,,,,,,,,,,,,,
azurer,0,0,C2,X,,,,,,,,,,,,,,
bagoter,0,0,C2,X,,,,,,,,,,,,,,
bagotter,0,0,C2,X,,,,,,,,,,,,,,
bagouler,0,0,C2,X,,,,,,,,,,,,,,
bahuter,0,0,C2,X,,,,,,,,,,,,,,
baisoter,0,0,C2,X,,,,,,,,,,,,,,
balanstiquer,0,0,C2,X,,,,,,,,,,,,,,
balkaniser,0,0,C2,X,,,,,,,,,,,,,,
balluchonner,0,0,C2,X,,,,,,,,,,,,,,
baluchonner,0,0,C2,X,,,,,,,,,,,,,,
baronner,0,0,C2,X,,,,,,,,,,,,,,
barytonner,0,0,C2,X,,,,,,,,,,,,,,
bastionner,0,0,C2,X,,,,,,,,,,,,,,
bauger,0,0,C2,X,,,,,,,,,,,,,,
bavocher,0,0,C2,X,,,,,,,,,,,,,,
bavoter,0,0,C2,X,,,,,,,,,,,,,,
beloter,0,0,C2,X,,,,,,,,,,,,,,
belotter,0,0,C2,X,,,,,,,,,,,,,,
berlurer,0,0,C2,X,,,,,,,,,,,,,,
bigler,0,0,C2,X,,,,,,,,,,,,,,
bignoler,0,0,C2,X,,,,,,,,,,,,,,
bigorner,0,0,C2,X,,,,,,,,,,,,,,
bistouriser,0,0,C2,X,,,,,,,,,,,,,,
bistrer,0,0,C2,X,,,,,,,,,,,,,,
blaiser,0,0,C2,X,,,,,,,,,,,,,,
blanchoyer,0,0,C2,X,,,,,,,,,,,,,,
blasonner,0,0,C2,X,,,,,,,,,,,,,,
blatérer,0,0,C2,X,,,,,,,,,,,,,,
blettir,0,0,C2,X,,,,,,,,,,,,,,
bluter,0,0,C2,X,,,,,,,,,,,,,,
boissonner,0,0,C2,X,,,,,,,,,,,,,,
bondieuser,0,0,C2,X,,,,,,,,,,,,,,
bonimenter,0,0,C2,X,,,,,,,,,,,,,,
bonir,0,0,C2,X,,,,,,,,,,,,,,
bonneter,0,0,C2,X,,,,,,,,,,,,,,
bordurer,0,0,C2,X,,,,,,,,,,,,,,
bordéliser,0,0,C2,X,,,,,,,,,,,,,,
borgnoter,0,0,C2,X,,,,,,,,,,,,,,
bossuer,0,0,C2,X,,,,,,,,,,,,,,
bostonner,0,0,C2,X,,,,,,,,,,,,,,
botteler,0,0,C2,X,,,,,,,,,,,,,,
bottiner,0,0,C2,X,,,,,,,,,,,,,,
boucaner,0,0,C2,X,,,,,,,,,,,,,,
bougner,0,0,C2,X,,,,,,,,,,,,,,
bouillotter,0,0,C2,X,,,,,,,,,,,X,,,
bourreler,0,0,C2,X,,,,,,,,,,,,,,
bourriquer,0,0,C2,X,,,,,,,,,,,,,,
boutiquer,0,0,C2,X,,,,,,,,,,,,,,
boyauter,0,0,C2,X,,,,,,,,,,,,,,
brandouiller,0,0,C2,X,,,,,,,,,,,,,,
branlocher,0,0,C2,X,,,,,,,,,,,,,,
braser,0,0,C2,X,,,,,,,,,,,,,,
brasiller,0,0,C2,X,,,,,,,,,,,,,,
brifer,0,0,C2,X,,,,,,,,,,,,,,
brimbaler,0,0,C2,X,,,,,,,,,,,,,,
brinqueballer,0,0,C2,X,,,,,,,,,,,,,,
brocanter,0,0,C2,X,,,,,,,,,,,,,,
brouetter,0,0,C2,X,,,,,,,,,,,,,,
brouillasser,0,0,C2,X,,,,,,,,,,,,,,
brouillonner,0,0,C2,X,,,,,,,,,,,,,,
brouir,0,0,C2,X,,,,,,,,,,,,,,
brousser,0,0,C2,X,,,,,,,,,,,,,,
brumasser,0,0,C2,X,,,,,,,,,,,,,,
brumer,0,0,C2,X,,,,,,,,,,,,,,
buissonner,0,0,C2,X,,,,,,,,,,,,,,
bureaucratiser,0,0,C2,X,,,,,,,,,,,,,,
busquer,0,0,C2,X,,,,,,,,,,,,,,
buvarder,0,0,C2,X,,,,,,,,,,,,,,
bémoliser,0,0,C2,X,,,,,,,,,,,,,,
béquer,0,0,C2,X,,,,,,,,,,,,,,
béquiller,0,0,C2,X,,,,,,,,,,,,,,
bûcheronner,0,0,C2,X,,,,,,,,,,,,,,
cabiner,0,0,C2,X,,,,,,,,,,,,,,
cadavériser,0,0,C2,X,,,,,,,,,,,,,,
cadmier,0,0,C2,X,,,,,,,,,,,,,,
calamistrer,0,0,C2,X,,,,,,,,,,,,,,
calandrer,0,0,C2,X,,,,,,,,,,,,,,
calcer,0,0,C2,X,,,,,,,,,,,,,,
calencher,0,0,C2,X,,,,,,,,,,,,,,
calmir,0,0,C2,X,,,,,,,,,,,,,,
cambuter,0,0,C2,X,,,,,,,,,,,,,,
camionner,0,0,C2,X,,,,,,,,,,,,,,
camphrer,0,0,C2,X,,,,,,,,,,,,,X,
cancériser,0,0,C2,X,,,,,,,,,,,,,,
candir,0,0,C2,X,,,,,,,,,,,,,,
canuler,0,0,C2,X,,,,,,,,,,,,,,
caparaçonner,0,0,C2,X,,,,,,,,,,,,,,
capeler,0,0,C2,X,,,,,,,,,,,,,,
capuchonner,0,0,C2,X,,,,,,,,,,,,,,
carambouiller,0,0,C2,X,,,,,,,,,,,,,,
caroubler,0,0,C2,X,,,,,,,,,,,,,,
catéchiser,0,0,C2,X,,,,,,,,,,,,,,
cavalcader,0,0,C2,X,,,,,,,,,,,,,,
caviarder,0,0,C2,X,,,,,,,,,,,,,,
cendrer,0,0,C2,X,,,,,,,,,,,,,,
centupler,0,0,C2,X,,,,,,,,,,,,,,
chabler,0,0,C2,X,,,,,,,,,,,,,,
champagniser,0,0,C2,X,,,,,,,,,,,,,,
champignonner,0,0,C2,X,,,,,,,,,,,,,,
chancir,0,0,C2,X,,,,,,,,,,,,,,
chanfreiner,0,0,C2,X,,,,,,,,,,,,,,
chanstiquer,0,0,C2,X,,,,,,,,,,,,,,
chantourner,0,0,C2,X,,,,,,,,,,,,,,
charbonner,0,0,C2,X,,,,,,,,,,,,,,
charlataner,0,0,C2,X,,,,,,,,,,,,,,
charronner,0,0,C2,X,,,,,,,,,,,,,,
charruer,0,0,C2,X,,,,,,,,,,,,,,
chatoyer,0,0,C2,X,,,,,,,,,,,,,,
chaudronner,0,0,C2,X,,,,,,,,,,,,,,
chauler,0,0,C2,X,,,,,,,,,,,,,,
chaumer,0,0,C2,X,,,,,,,,,,,,,,
chauvir,0,0,C2,X,,,,,,,,,,,,,,
chaîner,0,0,C2,X,,,,,,,,,,,,,,
cherrer,0,0,C2,X,,,,,,,,,,,,,,
chevaler,0,0,C2,X,,,,,,,,,,,,,,
chicorer,0,0,C2,X,,,,,,,,,,,,,,
chicoter,0,0,C2,X,,,,,,,,,,,,,,
chienner,0,0,C2,X,,,,,,,,,,,,,,
choser,0,0,C2,X,,,,,,,,,,,,,,
chougner,0,0,C2,X,,,,,,,,,,,,,,
christianiser,0,0,C2,X,,,,,,,,,,,,,,
chuinter,0,0,C2,X,,,,,,,,,,,,,,
cigler,0,0,C2,X,,,,,,,,,,,,,,
circonstancier,0,0,C2,X,,,,,,,,,,,,,,
clamecer,0,0,C2,X,,,,,,,,,,,,,,
claper,0,0,C2,X,,,,,,,,,,,,,,
clapir,0,0,C2,X,,,,,,,,,,,,,,
claqueter,0,0,C2,X,,,,,,,,,,,,,,
claustrer,0,0,C2,X,,,,,,,,,,,,,,
clayonner,0,0,C2,X,,,,,,,,,,,,,,
clisser,0,0,C2,X,,,,,,,,,,,,,,
clochardiser,0,0,C2,X,,,,,,,,,,,,,,
clocheter,0,0,C2,X,,,,,,,,,,,,,,
cloquer,0,0,C2,X,,,,,,,,,,,,,,
coaliser,0,0,C2,X,,,,,,,,,,,,,,
cocarder,0,0,C2,X,,,,,,,,,,,,,,
cocoler,0,0,C2,X,,,,,,,,,,,,,,
cocoter,0,0,C2,X,,,,,,,,,,,,,,
coincher,0,0,C2,X,,,,,,,,,,,,,,
colloquer,0,0,C2,X,,,,,,X,,,,,,,,
communiser,0,0,C2,X,,,,,,,,,,,,,,
compasser,0,0,C2,X,,,,,,,,,,,,,,
concréter,0,0,C2,X,,,,,,,,,,,,,,
concubiner,0,0,C2,X,,,,,,,,,,,,,,
confabuler,0,0,C2,X,,,,,,,,,,,,,,
conglomérer,0,0,C2,X,,,,,,,,,,,,,,
contingenter,0,0,C2,X,,,,,,,,,,,,,,
contre-manifester,0,0,C2,X,,,,,,,,,,,,,,
contre-miner,0,0,C2,X,,,,,,,,,,,,,,
contretyper,0,0,C2,X,,,,,,,,,,,,,,
contrister,0,0,C2,X,,,,,,,,,,,,,,
convivialiser,0,0,C2,X,,,,,,,,,,,,,,
convulsionner,0,0,C2,X,,,,,,,,,,,,,,
cornaquer,0,0,C2,X,,,,,,,,,,,,,,
corporaliser,0,0,C2,X,,,,,,,,,,,,,,
correctionnaliser,0,0,C2,X,,,,,,,,,,,,,,
cortéger,0,0,C2,X,,,,,,,,,,,,,,
cosmétiquer,0,0,C2,X,,,,,,,,,,,,,,
cosser,0,0,C2,X,,,,,,,,,,,,,,
cotir,0,0,C2,X,,,,,,,,,,,,,,
cotonner,0,0,C2,X,,,,,,,,,,,,,,
couaquer,0,0,C2,X,,,,,,,,,,,,,,
couchailler,0,0,C2,X,,,,,,,,,,,,,,
coudoyer,0,0,C2,X,,,,,,,,,,,,,,
cousiner,0,0,C2,X,,,,,,,,,,,,,,
coïter,0,0,C2,X,,,,,,,,,,,,,,
crachiner,0,0,C2,X,,,,,,,,,,,,,,
crachouiller,0,0,C2,X,,,,,,,,,,,,,,
crailler,0,0,C2,X,,,,,,,,,,,,,,
crawler,0,0,C2,X,,,,,,,,,,,,,,
crevoter,0,0,C2,X,,,,,,,,,,,,,,
criticailler,0,0,C2,X,,,,,,,,,,,,,,
croupionner,0,0,C2,X,,,,,,,,,,,,,,
croûtonner,0,0,C2,X,,,,,,,,,,,,,,
créneler,0,0,C2,X,,,,,,,,,,,,,,
créosoter,0,0,C2,X,,,,,,,,,,,,,,
crêpeler,0,0,C2,X,,,,,,,,,,,,,,
crêter,0,0,C2,X,,,,,,,,,,,,,,
cycler,0,0,C2,X,,,,,,,,,,,,,,
daguer,0,0,C2,X,,,,,,,,,,,,,,
damasser,0,0,C2,X,,,,,,,,,,,,,,
dansoter,0,0,C2,X,,,,,,,,,,,,,,
dansotter,0,0,C2,X,,,,,,,,,,,,,,
dardillonner,0,0,C2,X,,,,,,,,,,,,,,
denter,0,0,C2,X,,,,,,,,,,,,,,
dessaper,0,0,C2,X,,,,,,,,,,,,,,
dessoucher,0,0,C2,X,,,,,,,,,,,,,,
dessuinter,0,0,C2,X,,,,,,,,,,,,,,
diamanter,0,0,C2,X,,,,,,,,,,,,,,
diaphragmer,0,0,C2,X,,,,,,,,,,,,,,
diaprer,0,0,C2,X,,,,,,,,,,,,,,
difformer,0,0,C2,X,,,,,,,,,,,,,,
diffracter,0,0,C2,X,,,,,,,,,,,,,,
dindonner,0,0,C2,X,,,,,,,,,,,,,,
disconvenir,0,0,C2,X,,,,,,,,,,,,,,
discorder,0,0,C2,X,,,,,,,,,,,,,,
diviniser,0,0,C2,X,,,,,,,,,,,,,,
doctriner,0,0,C2,X,,,,,,,,,,,,,,
dodiner,0,0,C2,X,,,,,,,,,,,,,,
droper,0,0,C2,X,,,,,,,,,,,,,,
dropper,0,0,C2,X,,,,,,,,,,,,,,
dulcifier,0,0,C2,X,,,,,,,,,,,,,,
duveter,0,0,C2,X,,,,,,,,,,,,,,
débaptiser,0,0,C2,X,,,,,,,,,,,,,,
débarder,0,0,C2,,,,,,,,,,,,,,,
débarouler,0,0,C2,X,,,,,,,,,,,,,,
débecqueter,0,0,C2,X,,,,,,,,,,,,,,
débiffer,0,0,C2,X,,,,,,,,,,,,,,
débiliter,0,0,C2,X,,,,,,,,,,,,,,
débiller,0,0,C2,X,,,,,,,,,,,,,,
débobiner,0,0,C2,X,,,,,,,,,,,,,,
débonder,0,0,C2,X,,,,,,,,,,,,,,
débotteler,0,0,C2,X,,,,,,,,,,,,,,
débouquer,0,0,C2,X,,,,,,,,,,,,,,
débâillonner,0,0,C2,X,,,,,,,,,,,,,,
débâter,0,0,C2,X,,,,,,,,,,,,,,
décaisser,0,0,C2,X,,,,,,,,,,,,,,
décalaminer,0,0,C2,,,,,,,,,,,,,,,
décalcifier,0,0,C2,X,,,,,,,,,,,,,,
décalotter,0,0,C2,X,,,,,,,,,,,,,,
décambuter,0,0,C2,X,,,,,,,,,,,,,,
décapuchonner,0,0,C2,X,,,,,,,,,,X,,,,
décarpiller,0,0,C2,X,,,,,,,,,,,,,,
déceindre,0,0,C2,X,,,,,,,,,,,,,,
décesser,0,0,C2,X,,,,,,,,,,,,,,
décher,0,0,C2,X,,,,,,,,,,,,,,
déchasser,0,0,C2,X,,,,,,,,,,,,,,
déchaumer,0,0,C2,X,,,,,,,,,,,,,,
déchristianiser,0,0,C2,X,,,,,,,,,,,,,,
déciviliser,0,0,C2,X,,,,,,,,,,,,,,
déclaveter,0,0,C2,X,,,,,,,,,,,,,,
décliqueter,0,0,C2,X,,,,,,,,,,,,,,
décloisonner,0,0,C2,X,,,,,,,,,,,,,,
décoconner,0,0,C2,X,,,,,,,,,,,,,,
décoffrer,0,0,C2,,,,,,,,,,,,,,,
décoloniser,0,0,C2,X,,,,,,,,,,,,,,
décombrer,0,0,C2,X,,,,,,,,,,,,,,
déconsigner,0,0,C2,,,,,,,,,,,,,,,
découronner,0,0,C2,X,,,,,,,,,,,,,,
décramponner,0,0,C2,X,,,,,,,,,,,,,,
décrapouiller,0,0,C2,X,,,,,,,,,,,,,,
décuiter,0,0,C2,X,,,,,,,,,,,,,,
dédorer,0,0,C2,X,,,,,,,,,,,,,,
défarguer,0,0,C2,X,,,,,,,,,,,,,,
défeuiller,0,0,C2,X,,,,,,,,,,,,,,
défleurir,0,0,C2,X,,,,,,,,,,,,,,
défourner,0,0,C2,X,,,,,,,,,,,,,,
défringuer,0,0,C2,X,,,,,,,,,,,,,,
défriper,0,0,C2,X,,,,,,,,,,,,,,
défunter,0,0,C2,X,,,,,,,,,,,,,,
dégauchir,0,0,C2,X,,,,,,,,,,,,,,
dégermer,0,0,C2,X,,,,,,,,,,,,,,
dégripper,0,0,C2,,,,,,,,,,,,,,,
dégrèner,0,0,C2,X,,,,,,,,,,,,,,
dégréner,0,0,C2,X,,,,,,,,,,,,,,
dégurgiter,0,0,C2,X,,,,,,,,,,,,,,
déhaler,0,0,C2,X,,,,,,,,,,,,,,
déharnacher,0,0,C2,X,,,,,,,,,,,,,,
déhotter,0,0,C2,X,,,,,,,,,,,,,,
déjauger,0,0,C2,X,,,,,,,,,,,,,,
déjeter,0,0,C2,X,,,,,,,,,,,,,,
déjucher,0,0,C2,X,,,,,,,,,,,,,,
délaiter,0,0,C2,X,,,,,,,,,,,,,,
délarder,0,0,C2,X,,,,,,,,,,,,,,
délourder,0,0,C2,X,,,,,,,,,,,,,,
délustrer,0,0,C2,X,,,,,,,,,,,,,,
démailler,0,0,C2,X,,,,,,,,,,,,,,
démailloter,0,0,C2,X,,,,,,,,,,,,,,
démancher,0,0,C2,X,,,,,,,,,,,,,,
démenotter,0,0,C2,X,,,,,,,,,,,,,,
démeubler,0,0,C2,X,,,,,,,,,,,,,,
démonétiser,0,0,C2,X,,,,,,,,,,,,,,
démurger,0,0,C2,X,,,,,,,,,,,,,,
démuseler,0,0,C2,X,,,,,,,,,,,,,,
démythifier,0,0,C2,X,,,,,,,,,,,,,,
dénantir,0,0,C2,X,,,,,,,,,,,,,,
dénerver,0,0,C2,X,,,,,,,,,,,,,,
déniveler,0,0,C2,X,,,,,,,,,,,,,,
dénominer,0,0,C2,X,,,,,,,,,,,,,,
dénoyauter,0,0,C2,X,,,,,,,,,,,,,,
dépailler,0,0,C2,X,,,,,,,,,,,,,,
dépaqueter,0,0,C2,X,,,,,,,,,,,,,,
déparier,0,0,C2,X,,,,,,,,,,,,,,
déparler,0,0,C2,X,,,,,,,,,,,,,,
dépassionner,0,0,C2,X,,,,,,,,,,,,,,
dépaver,0,0,C2,,,,,,,,,,,,,,,
dépiler,0,0,C2,,,,,,,,,,,,,,,
dépiquer,0,0,C2,X,,,,,,,,,,,,,,
déplanquer,0,0,C2,X,,,,,,,,,,,,,,
déplanter,0,0,C2,X,,,,,,,,,,,,,,
déplomber,0,0,C2,X,,,,,,,,,,,,,,
dépointer,0,0,C2,X,,,,,,,,,,,,,,
dépoitrailler,0,0,C2,X,,,,,,,,,,,,,,
dépoétiser,0,0,C2,X,,,,,,,,,,,,,,
dépulper,0,0,C2,X,,,,,,,,,,,,,,
dépurer,0,0,C2,X,,,,,,,,,,,,,,
déquiller,0,0,C2,X,,,,,,,,,,,,,,
déréaliser,0,0,C2,X,,,,,,,,,,,,,,
désabonner,0,0,C2,X,,,,,,,,,,,,,,
désadapter,0,0,C2,X,,,,,,,,,,,,,,
désaimer,0,0,C2,X,,,,,,,,,,,,,,
désajuster,0,0,C2,X,,,,,,,,,,,,,,
désangler,0,0,C2,X,,,,,,,,,,,,,,
désapeurer,0,0,C2,X,,,,,,,,,,,,,,
désassortir,0,0,C2,X,,,,,,,,,,,,,,
désembuer,0,0,C2,X,,,,,,,,,,,,,,
désempenner,0,0,C2,X,,,,,,,,,,,,,,
désempierrer,0,0,C2,X,,,,,,,,,,,,,,
désenchaîner,0,0,C2,X,,,,,,,,,,,,,,
désenchevêtrer,0,0,C2,X,,,,,,,,,,,,,,
désencombrer,0,0,C2,X,,,,,,,,,,,,,,
désengluer,0,0,C2,X,,,,,,,,,,,,,,
désengourdir,0,0,C2,X,,,,,,,,,,,,,,
désensabler,0,0,C2,,,,,,,,,,,,,,,
désensorceler,0,0,C2,X,,,,,,,,,,,,,,
désentortiller,0,0,C2,X,,,,,,,,,,,,,,
désentraver,0,0,C2,X,,,,,,,,,,,,,,
désertifier,0,0,C2,X,,,,,,,,,,,,,,
déshabituer,0,0,C2,X,,,,,,,,,,,,,,
déshabiter,0,0,C2,X,,,,,,,,,,,,,,
désheurer,0,0,C2,X,,,,,,,,,,,,,,
désliper,0,0,C2,X,,,,,,,,,,,,,,
désoccuper,0,0,C2,X,,,,,,,,,,,,,,
déspiritualiser,0,0,C2,X,,,,,,,,,,,,,,
désubjectiviser,0,0,C2,X,,,,,,,,,,,,,,
déséchouer,0,0,C2,X,,,,,,,,,,,,,,
déséquiper,0,0,C2,X,,,,,,,,,,,,,,
détisser,0,0,C2,X,,,,,,,,,,,,,,
détortiller,0,0,C2,X,,,,,,,,,,,,,,
détribaliser,0,0,C2,X,,,,,,,,,,,,,,
détricoter,0,0,C2,X,,,,,,,,,,,,,,
détroncher,0,0,C2,X,,,,,,,,,,,,,,
dévernir,0,0,C2,X,,,,,,,,,,,,,,
déviriliser,0,0,C2,X,,,,,,,,,,,,,,
